"","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","r18","r19","r20","r21","r22","r23","r24","r25","r26","r27","r28","r29","r30","r31","r32","r33","r34","r35","r36","r37","r38","r39","r40","r41","r42","r43","r44","r45","r46","r47","r48","r49","r50"
"X164",3.90370392595384e-07,2.09301712481221e-17,1.14028979145045e-17,2.59945710254458e-14,1.43971806178321e-15,0.00658024276895164,7.29604360711612e-08,0.000107800417356139,8.35025320275023e-10,0.0192787861408154,5.50645442258906e-09,1.16046755956081e-14,2.15643203096962e-10,1.20540320335807e-07,2.05769134128193e-06,0.039640397830666,0.000883764929455706,1.95623079864744e-10,7.92602288078128e-13,4.16640371063665e-31,1.30297883484315e-31,1.58142907493877e-16,2.38150821121333e-20,1.22202641453768e-08,6.26928833418153e-06,3.44317742125659e-16,3.43881648076304e-07,0.0125875647979096,8.34130438757024e-15,4.06979257598254e-26,0.242258021263958,9.39364115389891e-16,8.60024760426548e-28,7.2532843387951e-11,0.00696475112459144,0.00610972253239429,0.00115912436573072,3.69559700828789e-13,5.82011107795256e-16,0.00031224101796961,4.46015092789574e-18,0.277713695139774,5.97984722680375e-29,0.00538515295706706,6.36346067971507e-13,1.2749784391736e-22,4.88301852401062e-19,0.324076045932108,0.030188094767307,6.19163799546842e-05
"X149.1",0.00870827812664389,0.023136391723648,0.00296514586861119,1.12194108085883e-17,7.28439284623923e-31,8.17349709704866e-30,2.33470864155231e-05,0.000426202620566975,0.0331445884884176,2.70226123159555e-14,0.00747816717908207,4.52389624890467e-23,1.83094953247838e-19,5.52812118161823e-37,1.4395376539761e-14,0.042481221603362,0.167875063534543,0.000141931184160372,1.72076295217395e-10,5.98469257889226e-35,4.50124202874922e-15,3.72764082869261e-11,1.29164791565112e-20,7.63190042102973e-18,2.8643966671369e-21,2.3993357155646e-20,8.9532422508642e-21,7.81261791006237e-42,0.000587919846646949,1.15089064035778e-15,0.0488322131333837,8.92436321327044e-10,5.29654718979899e-46,0.0250433367251882,2.15679502946612e-26,0.000272220887311021,3.41823778479687e-07,8.27937636599809e-21,2.92904854013039e-10,4.1248153594494e-09,4.46519764447986e-24,0.420894362712572,3.35258323355265e-25,1.80144509277695e-13,1.50788058423544e-20,1.33817317289339e-30,2.92210292265968e-26,0.191439896284947,2.28133360375474e-05,4.2326068148095e-11
"X165",3.21990218387667e-05,0.0105728676163587,4.64197159735488e-41,2.19711105321564e-24,1.13085921721207e-12,0.0147082414079578,0.000461702324553175,9.86627858853347e-09,0.172640380311639,1.39940212302378e-23,8.58539512127206e-56,1.84868483464815e-20,0.0059707800652703,0.0436700349422989,0.00143392676083211,0.00801979075065843,0.257960882440294,1.76459957162693e-24,9.34856735224222e-09,2.41504847482648e-14,0.000701553598088888,1.56290455877388e-26,6.95724865047797e-26,1.82798094976928e-13,2.54422309938505e-10,2.45399582720271e-09,3.7044037082092e-19,6.51919951536001e-10,9.35914464875205e-07,0.000273505061940502,1.5945326220119e-19,1.31785028941758e-05,3.25745652368628e-35,0.0882633408060164,7.57064733252432e-11,0.00466452186565913,3.8236214428499e-09,2.96316363876873e-12,2.48500705056998e-09,1.5184997463353e-07,9.2007950192983e-15,0.278202824314266,9.53200156481954e-06,1.90576072612104e-11,1.10528411998685e-20,1.29294064341263e-21,7.68580728930301e-31,0.0208232615086978,0.0111408030227221,1.43397459961512e-17
"X134",7.15866478658925e-08,0.00151901873327883,8.1389344087504e-45,5.88256146239465e-16,2.94252759790444e-24,0.165738964536601,2.24092448440063e-07,0.000910853000618609,0.258637810442142,0.00206426854108288,1.66873726565549e-13,1.16831385370381e-13,1.2607542296662e-05,0.0686913586433358,1.16892070264234e-05,1.48426727809909e-23,0.154473041600533,1.49029096491712e-31,0.000424140827688655,1.47464789646332e-07,8.97876344977618e-12,8.97320361051524e-28,5.28741139968794e-21,9.08507203995742e-18,0.000848297900971707,5.51907444496066e-09,6.46187795893089e-22,8.25302536619502e-21,3.32845307525783e-49,4.62882687503482e-15,2.13818282033878e-12,2.00383063818964e-16,3.06099068406373e-21,0.131964638087782,8.6005992319578e-09,0.000344124339683297,4.63532148897963e-10,1.85691810135823e-12,3.06540291392654e-11,4.56607701581966e-09,3.58270478880507e-15,0.0787603234176949,8.45270299883442e-18,1.02138384408162e-13,6.44024521981391e-24,2.23165108746763e-14,1.12892492613741e-21,6.99050395363876e-26,0.0108121924879717,1.85019154194815e-28
"X114",0.00477849921432087,0.00068753040707877,4.00931458035111e-27,1.351608290076e-12,7.83347630891889e-12,0.241373999759088,1.16794586220959e-16,0.0127303633488311,0.24597570387738,9.64121606583248e-11,0.179507099036457,1.5827102899307e-06,4.54597993250979e-07,0.0134916923789735,1.0153284934998e-26,5.1354850990064e-42,0.0461495271146567,0.000459432054805951,2.9740157477123e-09,0.00720579873597203,1.16936277367531e-15,3.81297683006278e-27,1.66735713815973e-11,6.79902308229035e-13,1.24650235763194e-12,9.84581402386797e-11,0.000678317563493135,3.13401671731425e-22,3.6429274856917e-05,1.83626984951505e-09,0.00949985314938719,4.05930262693462e-18,2.05082511271597e-13,0.0831839075168772,0.00212631727910446,1.20449045617335e-05,0.00433896934004501,2.1523129244067e-21,2.95410392036243e-05,1.22131161365005e-17,1.15755904666271e-17,0.00994242778582073,1.28043907996142e-21,6.52190138457263e-20,3.38418914146799e-60,1.76588058549748e-09,4.66020298987304e-09,0.00131838691239508,0.0180908902235364,3.90943757128988e-07
"X155",0.0113457861735801,0.0171343866484249,7.55156169003096e-07,1.92029494482022e-33,0.024448581547109,5.90069341448693e-05,6.11204849387395e-18,2.60784007666218e-11,2.31907036205559e-19,0.000602980942946924,0.15173077609817,1.46325027359233e-15,5.98512592010453e-42,0.353753127875955,3.290260281441e-31,0.0505771609970194,1.4439491173824e-06,1.53683450114619e-28,9.44883919421854e-25,0.00453374503157503,8.79274251321686e-31,0.00771572720317524,0.013124825298981,1.390646815619e-32,2.82188723630348e-21,0.1231709552402,0.00342380093583866,1.2259692979833e-29,2.21857293291257e-73,6.5382620025694e-30,5.10089626214553e-29,2.38146618547699e-28,6.06875933163806e-22,6.43662644365845e-40,2.25763856467637e-06,3.43245281187905e-22,1.20619012992544e-29,2.04979885744028e-35,0.19038401451087,1.26851047797709e-09,2.03367514502655e-15,0.000177845480616291,1.97618647564327e-14,2.68090504142843e-16,1.93613324158021e-28,5.69848238746478e-15,2.78562082708109e-13,0.0167617496114165,1.12820176170203e-16,1.27898270130354e-23
"X75",0.0459223991565684,0.0375469062923394,0.00480147780601777,4.72058350407307e-30,0.114369453628691,2.19405294562449e-11,1.37570140573489e-10,4.35436095861991e-32,1.56486898710693e-24,1.34771065241731e-21,5.99996423252249e-21,7.31951672554698e-47,1.18257937045025e-55,0.224634482660279,3.53063055287963e-17,0.030403740654627,3.31412092821273e-30,8.44328749344448e-22,4.69294893108043e-13,4.67902188237125e-05,5.13718899663493e-25,3.38936154856136e-08,1.59386748196171e-08,9.63356419199501e-31,4.27780789117096e-21,0.15499122673155,2.15106542990588e-10,4.86393850469622e-32,2.3460278226114e-36,1.79461594983256e-08,1.81570084248022e-20,1.0023499433011e-32,1.53262076938223e-56,4.45799177872699e-38,3.62422141577783e-14,2.94468973470522e-46,1.4310745593915e-32,4.68274142501334e-36,0.241128663087605,0.0148251048848344,8.94483404233033e-13,3.16253955921382e-17,8.97163704519639e-27,1.94020958448179e-26,0.000450449914794157,1.54170734648069e-23,1.34443016033148e-15,0.0168442323866335,4.0316607355462e-26,1.74897808372601e-24
"X106",0.129477668286237,0.0541710057349196,0.0229618781984447,7.72248925820054e-26,0.284600966992472,5.06186579887421e-30,1.0559447578533e-21,4.11167496774864e-28,3.0150828138146e-22,2.45061650953119e-27,3.94102164980892e-62,1.69294903786268e-51,2.66596506781778e-25,0.0265994503574306,6.64767457615076e-20,9.00778943789296e-39,1.38667672065129e-24,3.77815795286451e-29,0.0023322305859198,4.64970628896483e-05,9.14022828266543e-14,1.48034982304974e-17,3.33004776802312e-15,1.04818359288044e-06,2.29101100716923e-33,0.113117708522938,2.77837000338944e-18,2.36799279931063e-26,1.28524596831056e-12,0.0165340341429088,3.49344186849665e-20,2.6251217719678e-14,2.07063628000436e-66,0.000147223452828798,1.35791180296004e-34,3.60643697330843e-47,4.94212384445987e-30,3.87257367453654e-31,0.184204525673161,3.83260365256156e-08,2.77709199423654e-26,8.03275735421449e-08,1.73186144430138e-11,3.5293581465854e-30,0.00605797490394635,7.31388364323563e-32,2.24775505592492e-05,0.000186884086291128,1.87930294670883e-24,5.90064024949108e-25
"X138",0.224584760563222,0.0359318549001426,0.0119906283104562,1.12091142372307e-33,0.335371696798383,2.09538481975613e-25,8.01077101436952e-17,3.6745008615409e-08,4.99795657062909e-12,3.95683961292315e-06,1.16202146399347e-20,7.49712400692061e-26,0.00653398962413385,1.86871114092619e-30,1.66441191780727e-08,3.74057482092341e-24,0.000899428137397083,8.67994116376871e-23,0.00218153783266737,0.0982481188080235,1.14901493193679e-10,1.88690941098918e-16,1.7457592853432e-10,1.33827689435064e-29,8.41993523481153e-20,0.0315757531780612,1.8010964153188e-10,1.74147930646202e-24,0.000324872095079841,8.02062805732804e-06,2.86731010734336e-22,1.24662432754936e-09,5.81791297802906e-46,0.00207065554316499,6.60551373403659e-27,0.000113974760315735,1.58352600282543e-11,1.60371177575479e-08,0.0659774422502474,7.07874201767572e-12,1.46646673386048e-06,2.15571720055835e-28,0.0176140666240645,8.80813024204879e-11,0.00290049212525881,3.16847375216835e-16,0.0121513529826684,0.00324323405641097,2.15592078296459e-26,2.05036552040147e-49
"X182",0.194213389528997,5.98428812954701e-26,1.11042460844104e-25,8.04297816957395e-29,0.213390555313326,0.00527605493230013,1.98001860086363e-10,2.75867126632262e-12,7.83892736794809e-09,0.00446140222615857,2.81202169161176e-20,1.18441170224914e-21,0.0124010957203979,1.13453532307278e-21,0.00194534943472342,0.0153147119433802,9.44171195001395e-22,8.08440119672152e-14,1.29554446535755e-06,0.346166533179218,0.0054364419021984,2.46689319618764e-13,0.00706523693160856,2.88087834205183e-31,2.38847463490075e-07,2.56157000624393e-20,8.71297015421241e-20,7.3180848513089e-11,2.61422411257731e-12,5.89708716410985e-22,3.6823820454456e-19,3.68972751332348e-14,3.75608932715531e-23,1.14449211312577e-06,1.02866279263711e-13,0.0164165400740888,0.014220737142093,0.00504690316870488,5.75517918031004e-06,9.38973312445656e-13,4.11284408341942e-06,2.84577180449335e-12,0.00735976179918548,0.000188308638634809,7.87557908382984e-24,0.0131068346850941,0.00259232555182682,0.00570723090832912,1.71996985300083e-11,3.16838726345968e-48
"X207",0.0601774758279394,3.29986261909121e-20,0.00013666571837005,2.77692361155188e-12,0.0548478147802498,1.4248249466818e-10,0.000201572679057301,1.29314924140195e-21,5.96032993577455e-29,0.0028503683658938,4.23107532351317e-08,1.46182373491322e-18,2.71259666650005e-15,9.3697147265811e-13,0.00362286755679714,1.69775419510072e-24,4.05060148936262e-23,1.94761876838676e-05,0.00364739563853313,0.490389832627346,0.00444159787322341,1.91588543200794e-14,0.000118264007496143,0.0787819741008693,0.00501466904555822,2.27138400014288e-12,0.0261101071401304,0.0138556365971478,0.0083469039369967,6.42844708437116e-15,1.19662891473738e-17,0.00142319959901416,1.01665508344295e-11,2.30714611178075e-24,5.99727009998591e-15,4.31442490541238e-06,0.0133635386537426,2.69028228645345e-06,0.00113885229764372,0.00108301763732012,5.28177524319379e-10,0.00595875125759324,0.00265748632791993,0.000127747289724837,0.000204431816224984,0.0308323925789885,1.53408884289539e-21,0.00321771822139794,6.92557482787487e-07,0.0791026535194433
"X151",0.00117493404720486,0.00718281387374602,0.00775999309576364,0.00793403959413205,1.56371832039468e-19,3.12359218855165e-19,2.18953985143958e-11,9.5453827363416e-34,9.32101326016819e-41,2.57986762656647e-15,1.8574889013559e-18,1.40284575035744e-20,1.653148782349e-15,3.97008732225712e-18,1.67391787835697e-24,8.73856507389098e-55,8.48503472107829e-15,5.09876284524891e-15,0.0138026102710086,0.321855233589894,1.99119487537661e-14,1.43783584956888e-12,0.00549022020052417,0.224689862418252,7.64924465019887e-24,0.000216954906486371,0.158086609344688,7.66858846719886e-16,7.60954139856573e-12,0.000289658635824574,9.63090398093686e-17,1.41728748374798e-12,1.48257528463199e-13,1.26408558747157e-28,1.39269827752755e-21,1.90108868666892e-44,0.00497083927749954,7.45208510449205e-44,7.44023741642046e-15,2.91920717451655e-08,6.71960681322955e-25,0.00150143959199123,2.16731743638996e-23,2.5277784656036e-38,1.55953860910226e-06,2.61785914205598e-05,2.04363441480966e-20,2.14693190424633e-17,3.11061636122135e-35,0.185028190319066
"X146",5.87003450767136e-10,1.87254708522521e-10,0.00902290570869026,0.0544525786583698,0.00207356030244104,1.4863457987106e-15,8.28671152185758e-11,4.30090253278143e-30,3.9185248423051e-26,0.0353589906831937,4.07625787429657e-29,1.33624632781141e-19,1.0312174447261e-08,2.40616411421986e-22,6.3988750272055e-25,4.38818603349007e-39,1.38184397326513e-40,4.86978084662584e-18,6.53781123721904e-12,0.083163075107206,3.9715306335173e-23,1.42198339922018e-26,3.81648857134781e-09,0.239604572859208,1.83441546499127e-19,1.14355863198362e-16,0.382755537383726,1.68768706312516e-38,4.25234527333963e-18,4.48055058849492e-18,4.07917543508746e-11,2.71362213892776e-13,0.00272861712544878,2.45216157407027e-10,5.53987312271319e-19,3.53047177357729e-21,2.55167721282853e-23,3.71436101663337e-37,3.14842549930642e-31,3.9539332647202e-34,1.09564595860119e-18,0.00212607381677311,3.46026011470477e-10,5.56415041691686e-24,5.53679593650775e-26,3.20830784196766e-38,4.44863651744751e-20,1.6204627591652e-06,0.0146786731196655,0.110439905537748
"X107.1",1.26312123645455e-19,5.96219764756277e-18,2.088519315493e-18,0.048905744402786,2.44538956168416e-11,0.00938362972094706,3.39286548321471e-06,4.43319003083763e-22,8.54888124376816e-17,0.0230998341813136,2.13849035328367e-21,4.07177521146697e-10,7.26405396856977e-17,3.50408677075139e-21,3.58609549410022e-06,1.20535239458255e-17,1.4716011756081e-24,2.35231898107207e-14,8.71029520177335e-30,4.34636675461609e-14,0.000241778898251556,3.94819786915338e-18,2.05460098314723e-14,0.0728881006078971,0.0118060424846497,1.01646105901416e-09,0.46912711663461,0.0662104779592736,6.78532554331975e-05,0.000164069744484651,1.98990867902495e-15,2.95461652708956e-10,5.09408323191859e-08,4.08372449503685e-20,2.98487718233218e-22,9.06340359987309e-19,5.7090769769157e-26,9.75248203303907e-07,0.00830064544470803,6.13832648845628e-25,2.18369681064094e-06,0.00577773770355634,1.19782746642525e-31,5.81229103355937e-13,2.34322571938738e-32,5.75546093310747e-29,3.54667498812564e-27,0.0169870122953797,0.16116737401594,3.84732844926393e-20
"X109.2",2.35174304877646e-27,1.00049192574137e-14,8.92268600538089e-05,6.62999465062892e-06,3.04391850449317e-30,1.59947517072533e-23,3.81466150495601e-12,3.23680026540048e-18,1.08062794980608e-12,6.65682707993199e-36,3.93483033695307e-27,5.19332458963381e-29,1.75082257442612e-17,6.76127580364562e-37,8.79472453705417e-20,4.78836873784764e-46,3.22195916449001e-06,5.12282441796122e-18,4.31311511800931e-19,0.00742370582759889,0.00422793209276407,3.83194972784769e-27,1.57627926041785e-30,4.13392912882396e-14,8.23708500928174e-08,2.56739522437386e-08,0.299070556208938,0.220067972285061,0.00175604520770083,1.99650032030568e-20,0.075796496843259,7.51464285851406e-14,1.04169311282263e-43,3.37624222147102e-12,8.60752190136346e-27,1.05109830976974e-37,9.79237748076978e-13,1.39953134600479e-13,0.0187687534198629,1.86408799916301e-17,2.49811649135232e-19,1.04237225794275e-05,2.43707089755442e-18,0.00120507555345209,3.76334408009435e-06,9.97766685911477e-07,3.22245720265908e-36,0.0860479975705067,0.183662386417979,3.11619933306274e-38
"X108.1",2.4128083486015e-22,7.20422371826701e-14,1.18483104077267e-22,5.79751769915566e-34,2.7648919262583e-21,3.27125053259617e-23,3.72250923371032e-11,3.79850099973949e-23,0.00246581261585557,2.9212729570241e-29,9.22255645696666e-29,2.45025380918574e-15,0.00916855294683417,2.95765556420951e-27,7.79203603089588e-11,3.32925633808619e-61,3.54249049272844e-11,8.89404617620165e-21,7.63887038485507e-13,9.75749113976259e-08,2.88191669400116e-12,7.98033431829703e-18,4.17383477776599e-11,2.38065328069133e-07,1.37588074136647e-17,4.02258720928477e-06,0.0686439281182005,0.224867705116307,2.37226240064439e-07,2.16850424351911e-14,0.173175652700517,5.29604705757952e-19,3.95864591469417e-31,1.90518892516083e-05,3.66199871495231e-08,0.00390899493837026,4.34633356961031e-15,5.30053032708283e-20,2.02549048449882e-08,1.82132328836265e-22,1.07880448844494e-22,1.8890548535946e-15,7.15473737610568e-05,0.0113838811021422,1.06059847848497e-08,3.63789333651838e-08,3.2567117574985e-14,0.349161763863921,0.0834871875585241,0.00125432289750534
"X98.1",2.91687041655413e-14,1.78085186923577e-06,5.89336733654925e-20,4.49211119663776e-16,4.03437665705088e-32,0.00458825919998562,8.2710026500606e-09,5.20073103197717e-09,5.09199733094513e-06,0.0405826830055856,2.61333432704266e-07,9.54188370488572e-20,0.00147628949229421,2.88835637415859e-05,6.84544742353322e-10,5.95880964198362e-47,0.0579854502455389,4.66215535802535e-10,1.05270787543372e-07,3.05062177676645e-21,1.70475564251645e-29,1.3960947914693e-14,1.92023253973794e-13,0.000525019185276816,1.12761035312772e-14,1.16900387891878e-19,0.00263206480113403,0.0787267447365155,1.66779775545498e-14,1.67319716941382e-19,0.127439112683517,2.8694350947194e-15,2.31926805693073e-09,4.47184291706443e-14,1.15564166525445e-09,0.0147288399859415,2.31278771824371e-06,8.71402503993354e-16,6.08809237932269e-34,2.30806560458894e-08,2.76677762523926e-16,0.120542415187658,7.00245483446442e-16,0.000418432666208213,8.3254093884922e-22,3.25848314553774e-15,6.74922268295696e-20,0.49741731781175,9.98532171530733e-12,0.00878713557655272
"X84.1",0.00373461651912713,0.0130494139706925,0.00616742503307141,8.53840989011352e-12,1.92164211416779e-14,7.36388407763147e-20,0.000998572592998362,1.63058773926916e-09,0.000585283501390617,0.0367461167182641,0.00638035413724771,4.38516146121364e-13,1.52859325658122e-11,2.6384636057597e-26,2.51899539168033e-24,8.95410781476726e-22,0.292355672857824,1.74671346418643e-11,0.00967923836126144,1.89352678265085e-06,3.73939782909647e-19,8.34941444586306e-11,2.06790442239115e-06,7.66039258492339e-07,6.70045567705236e-22,8.23127948878308e-14,6.70755716385225e-10,3.29125803258566e-22,0.00658782560191535,1.29094706028133e-26,0.0173276109399477,0.00477301424085938,6.11369695060358e-06,0.0121787451553839,1.28970111767724e-19,1.89058570589583e-05,0.000338599026376236,5.21892363023204e-23,8.78357590371631e-14,9.48366548864917e-13,5.98026257039411e-24,0.216694962269207,3.55999572229316e-16,3.49852043703778e-06,1.34214449597655e-07,5.4661013802249e-07,1.12398063163282e-05,0.304425124783923,5.92976638723663e-08,0.00224837993732146
