"","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","r18","r19","r20","r21","r22","r23","r24","r25","r26","r27","r28","r29","r30","r31","r32","r33","r34","r35","r36","r37","r38","r39","r40","r41","r42","r43","r44","r45","r46","r47"
"X140.3",0.00103412163880443,3.08151800450912e-08,3.64394533169293e-17,2.14667399293167e-25,1.75197046316008e-16,8.11068107163888e-23,5.41812597442975e-07,0.143968510360973,1.66831987471276e-18,9.6241213546652e-13,0.0650374295234968,7.82204478220588e-25,5.85871142268205e-38,1.24046965760872e-11,3.28329104616323e-08,1.06525230871688e-06,0.0170353766661649,3.62721903529251e-13,0.00628349384003577,0.260807423617678,1.21755062444023e-19,1.14544974444203e-22,3.41643563733215e-10,2.28108424401367e-19,3.57031306335398e-19,9.19140311347593e-11,1.5049850970793e-10,1.55948825145319e-07,0.000206542986183972,8.38577324992122e-22,4.73982875259717e-05,0.00945150874870252,5.48132579003091e-27,6.34583369621797e-19,1.5194820777998e-37,1.65423420078083e-10,8.80782153508143e-20,1.16151638550905e-32,1.7055534091581e-20,0.035524205485299,0.280401332685719,0.00820415085859884,0.00266855444586872,4.29618001014984e-11,1.45956854711282e-32,0.0185372958484566,1.04466823815979e-37
"X82.1",0.0129110387869372,9.9434650718409e-05,1.14547865733494e-27,3.83423753127476e-09,9.1177424364188e-08,3.46185847182904e-24,5.62786553837927e-17,0.154668993545383,7.52517620431169e-06,6.67097645444634e-11,1.74202209671148e-13,1.2893645248209e-06,4.53403121662794e-05,2.16278731071549e-12,0.00352807442982801,1.3419805114227e-27,0.240695055008292,5.48755565158688e-08,8.22509495991274e-11,0.199048119403463,1.08384250193474e-10,6.39006945333641e-21,0.0099574914542327,1.9216367770736e-08,8.46407138929008e-12,6.22223230177862e-26,0.00152372694071661,2.33827872889256e-17,5.30099590377119e-13,2.00720653763479e-18,5.60915050464233e-08,2.50951346477138e-18,1.61242519121132e-15,9.70009911842208e-13,3.33189218563037e-28,6.76974120810931e-13,5.04022217902967e-15,3.23487715246731e-15,5.333717401392e-15,4.3145881501778e-09,0.281740290347353,0.00179005251260175,4.76913564962906e-15,5.75685470394611e-08,1.48718270147475e-14,3.22227816926597e-35,3.09845519875926e-05
"X41.1",9.64485248618632e-17,6.76877956532904e-20,1.13472570508529e-14,3.47504371427122e-21,4.83798208012488e-06,2.84618009839915e-25,8.8975612112428e-15,0.0917267956824678,2.19109691669841e-13,2.43992623932703e-32,1.56835808293182e-40,4.21741456026227e-07,9.34110371974544e-14,9.46449530369828e-17,1.28333921717153e-19,8.86776557851866e-39,0.425259646644143,3.60676105300174e-18,3.94583603860039e-32,0.0608532242972336,3.01171721059567e-32,8.32530324522511e-14,1.35132601392381e-19,9.38692949268557e-17,3.34865513894174e-13,1.18584578585208e-28,5.1433398459754e-21,8.26323841625193e-30,2.71222885370145e-21,5.56163109559382e-20,0.00045797274544381,1.85703493711095e-26,0.0594147563283772,2.88585626667551e-09,2.24704076574334e-29,1.41420018728689e-14,0.0041584212674449,0.0472584212251604,5.73359338819522e-16,7.88574596932984e-06,0.266432527813653,8.93983964129398e-36,1.17617712250791e-26,1.51522997524072e-12,2.45641722999833e-31,7.41100487599759e-26,3.40426872634279e-06
"X83.2",1.01550573138352e-31,9.44844367967642e-25,2.06282079407997e-10,4.02670568292958e-34,8.99636505888493e-19,7.40056209234478e-14,0.00552868791932911,0.0142448337789116,9.91904568956701e-10,2.68147214826227e-38,7.34874248789539e-33,1.81379990488425e-15,2.83750331299251e-23,7.65307630284915e-07,4.85264095571849e-38,5.79354880253691e-35,0.300579372627265,3.47890760055869e-19,1.79563373332754e-11,1.07507227409394e-16,1.47530896814919e-36,0.00127989977865066,4.27501906833636e-26,2.53114906533504e-21,1.0540913272581e-28,4.47597870328675e-29,8.29196464367737e-63,6.19480453115451e-17,1.01012436143725e-30,2.71117276786089e-12,0.00439401926547749,4.93176752976015e-22,0.203796298015603,1.71153675260497e-18,3.3655990406189e-36,2.82125767522932e-25,2.05490788956477e-13,0.15339094165393,8.73818577760511e-27,1.60933006324789e-09,0.233609120622632,5.30879458472123e-36,1.29422118024934e-17,1.39654926241791e-29,2.83395983665787e-39,7.48957318695827e-22,7.78210286816413e-16
"X177",1.81274811524212e-06,8.89083610233512e-21,3.42762126570656e-19,1.83784772988614e-12,6.56602870361808e-10,4.37956646726964e-06,9.26806246887734e-05,3.74628696302225e-26,5.11328465625834e-06,1.42791810923739e-10,1.19548267971567e-30,1.92281582414648e-12,1.10423755499339e-21,0.0120310682927523,7.14230604217428e-08,7.90804715424724e-21,0.0582381411114857,5.13035066268881e-18,0.0704673381481645,3.68468032115622e-31,3.43957415228886e-13,0.00612313342599397,8.86255837644152e-07,4.71172318044812e-16,3.78341011666219e-16,5.49454405246099e-11,1.46235962676593e-21,2.31847739590507e-06,6.09566381540307e-11,1.62236658504877e-05,1.03387655801357e-10,3.85090424074675e-20,0.251244865324271,7.77598657958588e-13,9.98396960567225e-44,4.88960469360353e-23,1.29953498800288e-16,0.233950260185348,3.50043030756095e-26,1.12343643410665e-12,0.202935661284036,3.60946562996023e-19,1.44025737656164e-06,5.04418017977687e-08,2.89807254737152e-34,6.9347825765908e-25,7.96859645160108e-09
"X207.1",0.00413497050225492,7.91345482021484e-56,1.32906092474672e-30,7.06228603104507e-17,0.000339353088570551,8.3295916202528e-12,0.0056092762882116,3.13526135301935e-22,2.31606589211712e-10,0.000210706299080333,5.51091457012528e-39,1.32024439801276e-08,7.57170690645526e-15,0.0179014376011124,5.44915217059058e-20,2.32286405225605e-10,1.45576505271731e-65,7.04098331745556e-13,0.225320941797764,3.56173056567308e-13,1.34776698791356e-20,0.0121238603714869,0.000414919244775256,6.94482194081112e-19,0.00287764585823306,2.53690285334436e-12,3.29138364686066e-10,2.1599817532833e-15,9.72539562333988e-18,3.37386915703727e-06,9.77464104387873e-11,0.000676622777111354,0.120200143559819,4.26979401770333e-10,4.93390879427837e-31,1.9734916367757e-24,8.22579984782546e-13,0.238537744936322,2.55895437329022e-07,3.413141156854e-17,0.163654461455429,4.01259594077896e-42,7.78463221248455e-05,1.73457981786105e-06,1.08047437655592e-27,1.44942834811319e-21,2.08090354087213e-18
"X148",1.35847735581679e-18,3.51443863902361e-12,3.42356222323844e-11,5.21267360780714e-05,9.76081769755327e-13,0.00329531084794644,0.0238163333739805,5.09361521538358e-17,3.72676991810111e-20,6.13568708969319e-06,2.26669866832084e-26,0.000793201982242649,0.0012873966601699,0.00188881804461043,1.09279548157416e-13,9.21829217852498e-12,6.4002419992337e-15,1.11416892421721e-08,0.312068756368473,2.41829333219907e-13,1.09681105695712e-17,8.87682085953406e-21,0.0101482877655052,4.55781469273725e-08,0.00989958076099069,8.81461396680601e-11,4.04573693799329e-05,0.000122589398481459,0.000187079849264702,0.00423137089558028,0.000327376344757211,0.121035163459307,0.00936921525041423,4.94167876650097e-09,6.12237954694302e-50,2.23016867043333e-11,2.78396085686394e-05,0.135517179130103,0.00932601415932209,6.24523933030762e-16,0.120196084894701,1.12788724454609e-19,1.32018352447196e-08,5.43963842389803e-08,2.05137363765452e-13,2.13982350713904e-11,0.00038023351905927
"X118.4",7.39959425060557e-47,0.0918188834297328,0.0112929423555579,1.02293705319128e-11,3.83981687488218e-26,8.26589047133548e-18,0.0277140031509832,1.90686994887293e-09,2.57531143026599e-17,9.53003063532146e-41,4.12365889429795e-28,1.92716037558082e-22,1.52344475727188e-12,9.65160086789774e-14,1.17691433950636e-06,0.0043906883874344,0.0147706326078154,2.12675779719676e-21,0.26145869710807,7.73615744911614e-24,1.96958843457567e-17,2.74856608409101e-17,4.03812203059272e-12,3.62924777917363e-07,1.68629625908766e-38,0.0128877730017639,4.25463743831639e-13,8.72773642728479e-05,0.00173647112216772,2.36756160771607e-16,3.02954129473249e-19,0.255717318993758,2.51648503359835e-29,2.3620563124376e-16,1.04816764494056e-52,1.58768377151191e-15,1.98896008686402e-13,0.0117536520869773,0.00131251914091605,1.03593042818453e-08,0.0770271393965005,0.0199548370260804,1.46134529864293e-16,2.80906743444395e-20,1.57395157501702e-12,2.40541678239072e-17,0.0033328815820178
"X119.2",2.59756039215483e-27,0.292578834312,0.0257115794148226,3.0481597341826e-13,1.127791078594e-23,1.14402968787742e-14,0.0177205316815429,8.45433408058319e-20,4.60680048487532e-12,0.0103905590446519,2.40347729838873e-28,1.76064416014127e-27,7.36733512584423e-21,1.47389273676145e-12,4.28604355423186e-09,4.1168198461015e-14,0.00215008114189655,9.24014648556046e-13,0.161754589990534,4.64919387618378e-22,2.73845383620861e-19,1.31438445334739e-07,1.65163074132104e-12,8.99259165957987e-14,0.0005883800290692,2.64312670457272e-11,2.0783251017854e-16,1.99640183454032e-06,3.75625051178812e-08,1.46798228352404e-09,1.71649212092663e-20,0.245861809820569,1.58587294177731e-17,5.27189959458475e-19,1.79302893690575e-31,1.3915913905939e-13,2.97329450230476e-14,4.37582320040147e-17,0.00143554269179433,1.74566179442924e-22,0.0567624968875232,0.0315682200630958,0.0007700961866273,1.44407471632682e-17,2.25698198394627e-10,9.74694065080913e-11,0.00496972364254536
"X183.1",7.43355717726024e-17,0.0628965085533851,9.9257028901719e-23,7.22537880363267e-11,7.24220547845874e-25,2.89336696796007e-13,6.80114928873261e-41,0.00809095130948698,2.01902362944638e-24,1.10318708459639e-14,8.07161693200831e-28,7.46156408656825e-23,0.301814631671453,1.34817347949879e-06,2.08725949193184e-17,0.0118376633332391,1.80199744969536e-34,6.14442768932376e-11,4.11016117403262e-30,9.9809016190767e-27,4.22147875126397e-23,1.60718090199202e-31,5.19152090460878e-32,3.35974706755116e-40,0.219011688127835,2.29494962084006e-37,2.52489830703587e-08,4.95672826356244e-20,3.14527830555751e-11,1.98753661835267e-16,3.60657072377524e-10,0.0761086972084321,8.88006129902869e-23,4.42292838754659e-18,0.0348055800661118,4.08860720554249e-17,2.70385081499308e-16,1.90702168550304e-22,1.51114257345302e-30,4.65753239355512e-35,0.0432900238622213,1.06367719673544e-21,1.06563258259901e-16,3.86849235641506e-25,3.33250552974355e-56,4.00748425252043e-16,6.02461814626484e-31
"X222.1",2.32572472429149e-05,0.00016698829856753,1.54539916244116e-17,1.6493348527344e-12,1.50610008394929e-13,7.64471534232706e-09,1.87125297283026e-10,0.0215798815502483,1.51436330774427e-05,0,8.76476876528364e-17,1.87725135635318e-14,0.361326148909972,9.08768734597501e-06,1.61290493906771e-13,0.0534477545665696,1.66896349774419e-17,3.9532031077078e-06,5.6002871297284e-17,0.0069324255563966,2.04260050243153e-15,0.00120120006509507,1.16114083614126e-13,2.26946430310103e-11,0.087387993567672,4.37538744894002e-15,1.86915094134376e-26,4.33469668148563e-13,0.00463281560598402,3.07625454306758e-17,0.00358041219855003,0.0727753558264666,1.16273040594655e-07,5.05264876709129e-11,0.0347781306460521,6.00121459019814e-13,0.00292724739067669,5.5841261869628e-23,2.44343949547501e-14,0.00422485578974033,0.0610232667409052,0.000272258799554715,1.87435558039696e-10,2.7535071383846e-24,2.18864020471097e-49,1.60582024425524e-18,7.55978765987126e-27
"X144.2",0.00322608906894534,4.9470094031652e-15,0.00659966671804841,2.18078861556171e-05,0.0029157904444992,1.81097584806577e-07,1.0035692751503e-08,0.00258259897858726,3.19994438956111e-06,1.55289972076192e-10,0.0936344823698157,1.7120486758292e-08,0.332628574313033,3.88846805414114e-19,4.09567919964993e-20,0.0397798319026215,0.00566078984566502,3.00537690537624e-05,2.35178182197814e-14,3.9181742183091e-09,8.7833883759956e-10,0.00442632120760596,0.0159497370822557,0.00352010555940189,0.0033203985045419,0.013809897123409,4.01660320223748e-10,1.6252090172586e-19,0.000764722331801698,3.71286771265247e-05,0.000270664665233852,0.035171892376819,2.43017680204417e-13,6.79627702514868e-14,0.042289387575655,2.97700658988217e-14,0.000117300131345839,0.0120236621720873,0.00764437394952715,4.6759670657861e-07,0.0728392497230388,0.00962622108366583,2.59421865257712e-12,1.25211138926602e-13,0.0319353699108796,4.44169739362142e-24,2.39903733782968e-54
"X111.2",4.43592426629961e-10,4.68239567456678e-40,0.00016898248769956,0.00328635383000179,2.00358740472013e-10,1.07882088519818e-05,8.48602261454806e-09,2.23629159679722e-08,7.90224274529845e-30,0.000800050013945183,0.227768950137183,1.416036544236e-21,0.241322055413567,5.07830557165853e-20,6.87505960384955e-16,0.00458342662905512,0.0149211077989494,8.37306644551597e-08,2.19982803866955e-07,7.4294960566999e-44,9.20044895198494e-16,0.00020549095444672,0.0304607526809145,3.14438382214875e-13,4.01868810880634e-07,0.0141917506508859,0.0015066460649568,2.26588340883349e-15,4.84840802283206e-11,0.00185817163630651,1.0249753149712e-24,0.0010943383020313,1.14427293277537e-26,2.57083888062004e-14,0.0360333508313079,3.04829313380781e-21,8.49742379194559e-13,0.0378132173603429,1.14131594363203e-06,1.26360125638936e-20,0.0880808479915877,0.00728422571894738,9.61010375092755e-11,2.37678495160077e-10,0.074736312474834,5.4607398615137e-33,7.48709456902015e-48
"X105.3",2.53400653826911e-17,1.2142064932113e-28,2.29281060738382e-05,1.25798851917873e-10,1.53120079303505e-07,0.00227527341430767,0.000382872263455033,0.0185591935357392,1.78076887189679e-25,4.06684223447511e-05,0.366313069029267,3.44537192706709e-31,0.117760282312886,7.91125022573731e-20,0.00110618244637314,6.71834953100818e-48,0.0148733686816989,0.00800087627680198,1.12546115629427e-20,1.01410291505333e-51,0.00283677175356999,2.7688634410609e-13,0.0304644569067901,3.03781024884803e-14,1.27088439933508e-09,1.12158984940164e-13,1.00681803372314e-15,4.43659434934475e-11,1.43462242646731e-22,5.05216916235324e-16,1.27637657505066e-21,2.63785750139619e-07,1.59487540399363e-31,2.08757422476488e-24,0.0314147893314486,2.01975808093042e-27,1.31165868918479e-22,0.0301251795314237,7.69559414396897e-11,1.6846296469156e-28,0.114090837308641,0.00680309219959958,6.20764106478989e-12,1.2095023269713e-14,0.0726395686668557,1.70262985767978e-26,2.17852129704627e-35
"X63.2",5.86260981367248e-10,2.10732528111558e-09,2.93031722775268e-07,3.03010798299716e-09,5.63547137212436e-09,0.00651924528530591,1.73078676785239e-14,0.109794873866402,0.0106941175989935,3.16977607348334e-12,0.401545315290571,0.00202688574494132,0.0223760824954757,0.00612788263120597,1.06486328730777e-07,2.39059981070632e-20,6.19835356570396e-08,0.00703272051880145,3.9782350527899e-12,3.7187159568489e-13,1.19109860281046e-06,0.0122680821703034,0.0056472707758308,1.12519659756034e-09,0.00099017101874936,2.76711010354495e-31,1.55592502048224e-21,1.06058487546342e-18,2.45558628781773e-21,1.28316110241139e-15,0.000262610099116996,0.00429226228664,1.87532366848252e-15,0.00828338730258544,0.025355658780372,1.30830800647509e-21,5.77108535612464e-07,7.97905721999268e-11,4.68690305376424e-06,5.66547532663784e-07,0.154464666691269,5.97257596802606e-12,5.78674261739453e-07,8.18091907757726e-10,0.0203863727671072,0.0220628745478118,1.22672269778819e-28
"X73.1",0.000112214530929593,7.81738935581407e-13,1.17409905292918e-11,1.34708841916281e-14,1.08453648196858e-06,0.00338856061330975,9.66144614616185e-13,0.240504846425064,5.01730952150933e-10,7.06489948374963e-17,0.283568834497285,1.79495094120061e-07,4.68194754636058e-13,0.000180627894631202,1.55746733674792e-17,0.00148190598188029,1.09472157044836e-31,0.00747948759757934,1.17718709157611e-10,0.0417137904416631,1.68882512109279e-19,5.39278180435948e-05,2.05613791282469e-20,1.90453283690547e-19,8.86609464315055e-08,5.72177678817805e-13,4.37331145770634e-22,3.34946134749988e-11,0.000430223573381103,4.00363802600548e-15,4.97616301985779e-10,0.00225226394627477,0.00617402266307264,3.35945528745779e-09,0.00717118927166009,8.67671017267938e-13,0.00230325922264914,3.64478769515218e-16,7.62249572518215e-12,0.0352830292999138,0.160616505817268,1.03455262665399e-13,0.00201310563253214,9.36946219839428e-10,5.33774232257193e-24,0.0191996183197816,3.40763892667808e-30
"X106.2",0.00314838978619699,4.66342122093769e-13,3.75028326383213e-11,9.16757997849407e-10,1.57154411333339e-20,0.00385536612698159,3.78630012437963e-06,0.364660826296615,7.47107102022015e-25,3.49623506986341e-15,0.111133396746324,9.45769156810412e-15,1.96505720749767e-29,1.81450564128434e-07,3.07334522919709e-05,1.24493442029677e-07,1.24740302297258e-13,0.00976429692023492,0.00706348481841564,0.0842888031846525,5.21024834073331e-16,5.53495206543233e-12,1.25026365832999e-16,3.48016193456593e-06,1.24772003464715e-16,0.00524651976244841,3.77844638551675e-15,0.00336991894719851,1.65479278287366e-09,1.22136676142421e-09,1.06432575781385e-28,0.0114028991110094,0.00188993197711026,2.36311625562021e-17,1.39947842830239e-06,1.39959414794406e-09,4.20399678729344e-15,3.91135050905677e-12,1.01723922575312e-20,0.0221934506100826,0.165504661315486,0.00771491214271424,0.00734220373668579,0.00145011873754798,5.02035606758071e-05,1.15602201315088e-20,1.02975509184052e-31
"X127.4",0.010590823215006,9.75506999976528e-07,5.78527536840392e-20,8.17402122251411e-05,6.89027919944787e-15,0.00146413283500789,1.12600849552807e-28,0.38610442473024,2.4908011254118e-09,0.00111177040661319,5.16955394947921e-05,3.69858184227312e-24,5.99349421208914e-07,6.98873326617439e-19,0.00927690437637192,3.64378858013319e-21,0.147907358851336,0.000758177628358207,2.15557650689047e-07,0.0416289304395208,5.59721801681502e-10,3.39906064839319e-19,6.72506153735404e-11,0.0024951286034369,6.12457001032945e-10,1.04542703677165e-10,0.0112802764864879,1.77749077671761e-09,1.43208324590315e-12,3.82906709119182e-07,1.74864256953815e-15,1.48959548690949e-09,1.90961952078382e-35,3.13854360371383e-10,9.47366016278273e-09,0.00511955305756591,9.23291076475898e-19,0.0486069973114213,1.13946199428649e-20,4.90262020910726e-22,0.168038002123319,0.00244224062194876,1.22342678120161e-12,2.83364560720516e-05,0.0119370766044663,5.38636826792827e-27,3.28893377426514e-05
"X64",4.07255952326349e-18,3.62875158906622e-14,6.64075618345436e-14,5.85149466747549e-05,0.00109967514718717,2.38426903085495e-07,4.07255259715836e-15,0.270527417347765,6.80626675506087e-11,2.28857739491876e-18,2.5271213764095e-17,1.44362037233972e-15,2.51542766669092e-16,1.799184527178e-12,0.00120605167767613,2.65626032541948e-25,0.269639312680791,0.00284114901791682,3.2759901301284e-32,1.19099029953829e-08,3.15105036004852e-18,1.04449776939667e-16,3.93812053723594e-27,7.93079558514496e-11,3.43789767480038e-18,0.000228844988221517,0.00553130084666798,7.23077510185845e-22,1.11441035853346e-23,8.32318873127233e-11,4.60857398328431e-08,4.12405205001765e-19,6.30712439084815e-07,2.57218032019442e-05,0.00128263667139578,3.77409299827723e-06,0.000769343365754911,0.16012927966243,8.29217772075224e-09,7.27233104035168e-18,0.153798221273554,2.17330487759557e-08,4.33639043929895e-09,7.18162271085488e-16,0.00537377131061536,3.54115339112675e-14,1.2348498096989e-05
"X83.3",2.01550311177957e-25,6.42907091821754e-19,5.00218739741527e-05,5.15390772487123e-14,2.61496067367207e-16,0.00333334777922562,0.000155071483484439,0.135037693287529,3.68019068378363e-18,6.85338659965141e-25,0.00035711888926358,8.84470367555428e-13,4.80523300294539e-15,3.53615878473791e-11,3.7386518032215e-06,4.72269123641716e-18,0.203619874332488,2.15995643535134e-12,1.2847842172832e-23,2.91565621120039e-33,5.27040275954833e-13,5.4830393012083e-06,1.81977233495677e-18,1.00609268376103e-17,1.18781006425517e-18,3.39396590834316e-05,6.67715532794831e-27,2.06485689228701e-17,2.48456868744042e-25,1.73105623859066e-10,0.00116569505589814,1.00681880691208e-09,0.0466746880116001,1.51891950510323e-08,0.00948069199433443,1.66285166932237e-18,1.5886546119326e-07,0.310854109834039,3.38044566180964e-12,2.87624521710661e-17,0.132539669967325,0.00024512797120286,3.40246795157599e-08,8.36889365859258e-26,1.18764356637865e-09,1.3024975792388e-14,8.15323708615126e-19
