"","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","r18","r19","r20","r21","r22","r23","r24","r25","r26","r27","r28","r29","r30","r31","r32","r33","r34","r35","r36","r37","r38","r39","r40","r41","r42","r43","r44","r45","r46","r47","r48","r49","r50","r51","r52","r53","r54","r55"
"X88",0.181748439340511,0.0533282849062242,3.71909199807122e-16,0.00214282422134268,4.62792516269899e-08,6.32762415226672e-13,7.23325393291119e-19,0.00106477052005222,1.07242848519879e-10,3.33384472230478e-17,4.70627128879944e-24,6.01569093877367e-10,1.62213201100096e-16,8.17072801375937e-14,1.90230507519824e-15,0.00368663401694931,0.00371941043952925,3.42793258633572e-18,6.85300537786645e-18,0.00261555320867796,8.99475071018022e-16,1.722158092045e-16,0.0166747999138011,5.9905809265922e-08,1.40230528242334e-05,8.08256739068604e-30,6.56039475769829e-09,5.88931105268026e-15,1.04613137989646e-20,7.72871562667178e-09,1.01962475080751e-16,4.07382105591542e-05,8.35382785060943e-14,0.000116708440654797,0.0270447524309817,3.67020270622843e-08,5.17816339676138e-05,9.13209776037317e-15,3.46807474728982e-05,3.68461588315641e-07,0.00396756019895083,1.24922398923952e-13,5.404227304906e-06,4.34513977763814e-06,0.00697041978196232,1.41301594478672e-14,3.9040151495551e-10,5.59601185562345e-08,1.18440587390062e-12,0.353680977540872,0.0126277280542256,0.000113352120094495,5.24245099841796e-18,0.171721443375281,0.0264847727999156
"X89.3",0.307003295399749,9.42585226609933e-48,0.14065152462282,4.51868672294405e-05,1.63942542049822e-07,2.15121606771872e-18,3.25517401097380e-11,1.81949780748162e-18,8.82180619918516e-14,9.66444352790573e-20,3.65165534812031e-42,1.93331643624864e-14,4.76117942778502e-17,2.23927270562263e-20,1.78519920715653e-25,7.05566258506594e-21,1.43008545247037e-12,1.42571562837904e-21,4.08466028789033e-24,1.16755931526529e-06,6.03839044932384e-07,6.07949137588905e-16,3.45167186125784e-08,1.75896916321962e-23,4.43080332461556e-05,4.36201163075263e-14,2.59378087374127e-08,2.18951667441463e-09,1.37545741058453e-26,2.71509568695751e-18,4.73213373114676e-31,7.00541676493677e-11,2.35332735706513e-09,1.22990378834401e-05,0.0299369580700214,7.59314638533414e-25,8.37805216832179e-14,2.27961500231547e-11,1.01448496796388e-17,2.34087443108297e-08,0.000913701699652851,0.000159837422822673,3.74065537825023e-11,0.00031883158369923,0.000102807716049968,8.58223936055582e-34,1.52827030105876e-17,3.11391416189777e-16,2.41572566452031e-10,0.168594740715227,2.27807632557428e-08,0.000345650331664181,4.74095439248891e-13,0.216475221687345,0.0261110492564537
"X88.1",1.58008246950139e-16,1.31223925333736e-10,0.225092816572995,0.0306197228834948,7.65367322284665e-22,9.19471510697216e-09,0.026295333986439,5.60093365939952e-27,9.8127171564613e-13,1.13256268311367e-11,8.25489468618934e-09,0.00160710878781443,1.28422609407231e-10,2.25475062023866e-11,3.90092046962814e-06,0.020680327394804,1.23085108081703e-11,9.36948091879525e-08,0.00369047902628538,2.80393720665935e-12,8.34587248154107e-24,0.00204674123902352,2.46001957909276e-15,1.70699024428675e-35,0.0158196349220543,0.000124556085121523,1.24916530129479e-13,1.30630144004193e-05,8.51713304825037e-14,1.7207317327877e-12,3.21058764049478e-06,0.000407000356564081,4.77177012342595e-10,3.62144872866445e-25,0.141192310372371,1.30563892452969e-12,1.12065036313873e-14,0.0219212912826603,4.84230608094339e-12,2.02969260857669e-11,0.0382209419315393,1.03439371178784e-09,4.90671859439957e-05,1.35690781792807e-27,4.37252034349502e-10,1.12839767995578e-06,4.58863655778678e-05,4.05095958461889e-23,1.18336425994498e-07,0.00185525787218385,0.390849847765658,1.50818007466616e-07,2.91900705670801e-13,0.00053320621667268,1.79942999776884e-07
"X76",4.91318976654211e-19,0.0183198790854394,0.0296563783763173,0.00121301189419459,5.52098145233568e-12,2.20113494120607e-13,0.00222031085855174,5.19780845177654e-09,3.98647777833335e-07,5.41087616230908e-17,2.48320128303024e-28,0.00719668415051267,0.00264462316283452,1.11417663324322e-23,0.00245081852604053,0.0141042920949275,1.14757237273625e-15,5.02832412859483e-10,0.000143398556406813,0.000815253995327555,2.47060422117012e-34,0.0115690470687451,4.53648637043235e-07,0.0352023013317604,1.39963316426546e-10,0.063947782838651,3.9189643588874e-10,6.49503743400286e-17,7.91295140275912e-12,3.23169355959413e-12,2.83689735022814e-18,0.146632551246396,5.45488801527681e-09,4.16452251824736e-05,0.121544966828746,0.000241026575124123,1.38511130071268e-07,5.51485329298938e-06,2.47933173558262e-09,0.000608500302087915,0.0185255769186377,1.84399440892936e-10,2.01329714242602e-12,0.00939897983724399,0.00871950948752633,6.57091185415435e-13,9.27207973305069e-18,0.00574156659514802,3.8864724658282e-08,1.66728448610879e-10,0.415752285889184,7.38812735602896e-08,1.31186992388976e-12,1.20726343524419e-11,1.14058009474832e-05
"X75.1",9.20649911357496e-11,1.66643125175025e-16,8.56545151958994e-33,0.0109187463384379,0.0275479440763476,0.000282057751298153,0.00628717361887554,0.000148160385866746,4.7475489377769e-13,6.08313142725345e-15,2.51062134094229e-05,2.96833193789858e-11,1.96120649863601e-10,1.31279146846861e-07,2.04410933165277e-09,0.0159002136592204,1.14070139621019e-15,8.65553127897992e-07,4.38791815245444e-10,0.00114295270953245,1.50696643353384e-14,0.0164600985865606,2.82180381840229e-19,0.0212214505818518,1.25260951598278e-20,0.0837767533266363,0.0208013019007028,0.00280039590682905,2.02627668098006e-08,1.0814125078582e-16,6.02262849226041e-13,0.40382086355409,0.00389265875649938,0.00712652267027684,0.0823639465785632,0.00567109624095414,0.0201240899650767,1.41127899162773e-19,7.2981333598893e-13,8.57492053735514e-18,9.25863212867798e-22,0.0154823895427079,3.63959426964058e-11,7.28624247927622e-09,0.000972596471312719,1.94962884311399e-25,2.95357258936622e-23,0.000132710850180451,1.58331212450713e-16,0.00357698960993629,0.183382297952693,5.48999235014285e-12,6.98602586519223e-08,1.27528101076908e-22,7.28043333780811e-06
"X120",4.64926626113825e-12,1.64091094419935e-24,0.000169446639031652,0.148343785509474,0.0326218512999472,0.00509643278147386,0.0222388655343681,1.1010327672008e-31,4.75864293252258e-10,5.4732646116628e-16,9.65642249478863e-10,0.00819983716204844,3.41088725183377e-05,2.15580845945569e-16,4.1741347039646e-16,0.0519495452244976,2.25718470496239e-10,4.93388820378569e-19,4.62384787678805e-05,5.38915739632482e-10,8.63153650851718e-20,1.06483795945976e-08,1.54496929270864e-07,1.78988768405778e-31,0.0119730856277705,5.86030772572851e-19,0.0192890847910629,1.53864200772378e-18,1.62614537305156e-14,0.00344668566063488,2.97494084127712e-16,0.426693783032808,2.24082117944681e-16,1.32869180879496e-19,0.0451879848254971,0.00337823343891605,0.135418405901275,8.79218088416257e-19,4.51070455666332e-14,1.58562394093103e-09,1.07062947315537e-06,0.00537429574210312,2.24468589100409e-13,1.040572861798e-05,8.22041792779019e-12,6.21229570743261e-06,0.00222134744577047,1.61300689525328e-14,4.27271000637865e-17,3.66564697583998e-06,0.00646118909350654,0.00252757181823363,2.26140476180141e-18,1.68676321829703e-16,1.33810329600387e-13
"X138.1",3.15172498655347e-13,2.89164098698433e-15,3.20894938721473e-22,0.261077868571901,9.46758140435636e-14,8.71950936275126e-10,0.0135462391953944,1.12183126475015e-31,1.1925892626486e-08,2.97401645164628e-14,1.63604312468165e-16,0.010416325650205,5.86000095033299e-16,5.2144593672134e-23,1.68881594052101e-18,0.0718513423816099,2.98742449332441e-23,1.83705458498859e-13,5.74823337479654e-08,4.56317071782e-17,1.04333499377537e-27,1.53293283300499e-22,0.00327456644284486,2.33764992769797e-31,6.76302978495629e-24,6.51020093709059e-54,9.54868711470871e-13,0.0382091419965422,1.07790277810266e-28,0.00463343069582915,3.64675700889529e-20,0.169878784173878,1.28602287892584e-26,4.02336500344698e-24,1.3801452689809e-05,0.00141424422790168,0.327965625711702,2.60061922327501e-08,7.64830650482352e-25,1.82089498334306e-09,0.0125164682895103,1.80811085976e-09,7.68030165904314e-13,0.000598075588366297,1.89571483464237e-09,0.0271419739278243,6.5660579679481e-14,0.000311188661611712,1.19535399602695e-19,4.75031803282695e-17,9.55332448767834e-24,1.31940405612697e-13,1.25399802286636e-22,3.45044064244399e-12,4.1187365070846e-07
"X90.1",4.16839652283151e-05,1.9648156475081e-22,1.32303186284168e-12,0.185650124308047,1.40197836970647e-09,0.0120998430975884,0.00288376790371164,4.01766660357301e-18,6.11471198903227e-13,1.80060822133711e-36,8.43414146620493e-29,0.0182285080302013,1.59237220077342e-23,0.0219480817931885,0.00593050811415891,0.100369742051998,1.57945026569463e-17,3.51151097664432e-13,1.2231394184416e-09,9.04622850855458e-31,1.83632446191342e-30,4.43982633471574e-24,4.49878255368391e-13,1.06950643797951e-07,5.09649385577308e-13,5.56782543869684e-15,8.68597770610348e-20,0.243638707687488,2.22363843002705e-14,7.43687946475638e-12,6.11390089605788e-22,7.17667734786874e-30,0.00130831602256308,1.07045291650206e-15,1.24045158367519e-33,0.000298264950527027,0.359993952928527,1.85455915881226e-15,4.18642096464674e-30,2.8405467806187e-22,6.44243746739009e-16,1.04636068509727e-11,8.56755286123669e-12,5.84921274985978e-37,1.24428810085619e-11,9.51950323353028e-35,6.12567207990988e-42,0.010953875775045,3.80579462248423e-22,1.71476588150065e-23,2.37700507591299e-05,1.25699912354516e-19,0.00171032336026065,1.71840923683096e-06,0.00297539627072963
"X158",5.19709111305548e-11,3.96988570843872e-19,1.28219936053973e-11,0.0246679741598143,0.0093753379191517,0.0103001133335847,2.26071552896412e-14,1.88381245866484e-07,5.51143930628336e-09,3.80270601954793e-22,1.49874185194368e-29,0.0150828466542494,1.49711389090952e-22,0.0877761715339681,1.68866152593341e-18,0.0939040129427291,5.75870874219322e-15,2.46376754661474e-07,3.99117343812792e-11,0.00033759286509361,1.17638453830262e-13,2.03129629567197e-25,1.5147742440315e-12,1.79374858719262e-07,2.24810924788307e-06,0.0173743784768362,2.43915215156809e-21,0.439727202355929,0.0119221529649772,1.73707533293507e-22,4.51520691875542e-09,7.12802817437201e-29,6.73461582286989e-05,8.20452644444703e-28,9.41551448384645e-18,4.46045495786567e-12,0.163198840863241,7.48291803338734e-06,3.56191821868934e-28,1.35083196697859e-17,5.62261879997692e-13,9.84971065034089e-05,0.000199359039841659,6.24418437059583e-21,1.77520713856433e-07,4.50218701706972e-26,2.05291649196954e-58,0.00630051579659266,5.08996811919888e-23,0.000639124431344996,0.000112024575889259,0.0105037727074349,0.00556555487388457,9.89359079991287e-13,0.0709708395244252
"X191",4.85873402946983e-19,0.0011844407310726,1.160016562055e-05,6.3256487676303e-23,3.3933826737975e-06,0.0377472862607727,2.14935737304377e-18,0.000800241602207734,3.39694410740668e-08,4.2102560576981e-12,4.0142638505065e-26,0.00413550553873589,1.71066668594844e-11,0.0382114879146583,7.62059300583876e-49,0.0689974880645495,5.20664257597188e-25,3.53466460037865e-11,0.00297232718081787,0.0167774512994813,6.45522700797495e-08,1.4586040655264e-20,0.0123956287448789,1.88684665885596e-16,7.25289751930823e-25,8.47730797533495e-25,4.05611103408183e-14,0.363361113590224,1.69615414906121e-24,1.35243714298404e-16,1.57493723659942e-18,0.00162782281559695,1.03542027766916e-40,4.13791734941383e-18,4.25719917812194e-15,0.00012709050765159,0.0031518175720492,1.37087492860907e-06,6.37065145196203e-20,1.62986940780178e-07,1.96699422660431e-22,1.08210150552828e-05,1.05946180584229e-16,0.0802607232938083,3.72790314486912e-10,0.0732905608063957,0.0354576132772981,3.04051797479842e-38,1.17662992990179e-15,1.65424280744332e-14,0.000875801003986604,2.16801751971229e-08,4.81121325343692e-30,2.02793345857175e-19,0.243884426719337
"X109.3",1.28199049556778e-16,1.21186638958979e-11,0.0018733680106094,3.46706893861948e-09,1.97726683430066e-32,0.045087194905962,1.15698483841836e-05,1.78496360519391e-26,3.0101936379498e-10,1.4299164816436e-20,0.0879591841476062,0.000695556674121366,3.92460759041401e-18,1.37983387371183e-19,1.99063314013613e-30,0.112995671067642,1.38003572808178e-45,5.15203548087977e-21,0.0023396174673606,0.00235421982886856,1.28221831481792e-22,6.96845181314485e-13,0.0122076801313012,2.7876318160482e-28,1.77060575132989e-28,1.06308313960088e-59,3.56596232254605e-11,0.120005312091573,1.58466106938979e-25,0.0030500065962736,8.89001014496149e-21,3.9591108964454e-16,4.07889151371673e-17,4.63693803988966e-24,4.34926525154662e-33,6.21991809626524e-22,6.75923254278765e-27,1.69869060242522e-15,4.10790576975492e-18,1.18581129802238e-27,8.5300814799426e-38,5.97112419598557e-27,1.51965219098296e-07,0.0591876062481868,3.10442551132744e-18,0.0831624520176375,0.0765673590445291,4.23414477362683e-25,1.01064694397615e-08,9.39619937630498e-23,7.26009550545904e-20,2.15719723933217e-13,6.07499785701902e-32,1.07641983580321e-42,0.403935846364245
"X80.2",6.67598594172143e-20,2.73475467628861e-21,0.00300345554115347,0.00742496611528505,5.29592055246493e-13,6.81529478281516e-05,4.68149660633005e-07,1.43982399187841e-23,2.01848164839994e-13,2.61784665988488e-21,0.224116523824285,7.60052455820606e-19,1.65080922476208e-23,3.05830614553448e-22,0.00876952988181133,0.274827030378915,4.12970440777684e-05,0.00279763428260111,1.14197456730288e-10,6.86625814804862e-13,1.27139898504132e-23,1.52742534372446e-05,1.25479429763927e-09,1.36970469977354e-10,5.56369188271205e-08,3.81264574444411e-19,7.58818946935608e-25,0.00882452261677267,0.00195063121809031,2.2479095935118e-06,2.03838696462432e-08,2.1452108911473e-18,0.110572814068402,5.34191962103319e-19,7.39951404563783e-18,3.67354351645928e-27,0.000683175539470068,7.61658083006157e-06,2.69031812805168e-14,0.0145793809182505,9.59921339204611e-21,3.85113540631538e-09,1.14816763224554e-11,6.76846907222271e-22,8.31281713562558e-11,0.000180432371736079,0.0464763542757866,5.21757131574316e-12,3.87980855665536e-10,5.95210464997779e-15,4.11536590093584e-16,4.15893357973033e-26,1.27890085636146e-08,1.61089248881726e-27,0.370276847430207
"X130.1",2.24378129728272e-16,3.63377683650353e-06,3.90576457966945e-33,3.69167754529382e-13,2.45331611537503e-14,7.65540306780469e-44,1.89695225347275e-14,2.30760373602839e-06,0.000290048804254418,4.99140846848699e-31,0.137587687175087,0.00286643194209227,2.00412353018976e-13,2.91570395350669e-27,0.0109125775266688,0.391203882631261,0.0758654703271536,0.00306857604181766,9.80548040461765e-47,3.12598183577607e-17,0.000145381316533113,1.38565524062183e-14,2.93270392713936e-06,2.7134931670716e-08,2.61185427361188e-09,5.66464513538512e-23,7.38796384770161e-19,2.34823734359197e-31,1.06531088865853e-05,4.15717186027773e-15,4.44304924308771e-06,5.19750224324475e-09,0.0764183304736323,1.09796233237262e-20,1.06487711266476e-21,6.36637251718261e-09,3.40706109322251e-08,0.0041951678839947,5.93861679605916e-18,0.154386643393031,0.00842653351637335,5.0092938937349e-05,1.31042572050631e-12,1.661233853975e-43,0.00483098126086609,2.76396291900382e-45,1.41433580062356e-28,1.19115974266557e-18,2.5760046770446e-17,2.87003080390213e-22,2.22343460977809e-10,1.5647368886152e-15,0.00011181127736649,3.40038677997175e-19,0.204407704485111
"X118.1",0.0107185626035994,8.21156120928047e-05,2.1035051409099e-11,1.28210146296668e-15,0.0197146512308977,5.04914094152187e-32,7.28947154993943e-08,1.66653828139893e-08,3.29832520801598e-08,5.08647868086424e-32,0.000135889714631703,0.0112310357318088,1.02368512651488e-09,1.73712859561457e-07,3.16939281078695e-09,0.347597698764779,0.0851066113268661,1.86039848607654e-10,1.41911387428423e-14,1.63791276797791e-23,0.00311416189249467,5.53421219648048e-15,2.78931730269393e-06,0.00668036349046416,9.72628251088084e-05,7.3003088801258e-31,0.198278250548069,4.74706298549192e-15,1.98254651928539e-27,5.35415791617827e-15,7.54194419119743e-16,8.19098307712924e-08,1.35718192743484e-13,4.78793216470869e-16,4.98476180587859e-24,1.29439150040777e-10,2.90470186097092e-09,1.79136565442597e-07,6.79115395886208e-13,0.317512247211473,2.6596434069647e-13,3.32758704623723e-20,1.89365268816671e-11,0.00325680404835734,0.00801257358584456,1.45059290494049e-19,4.14635307001334e-39,6.34502159630066e-14,6.3602459209436e-12,1.35717081375615e-21,5.14367580076903e-09,3.76364056782047e-06,5.61543458517751e-12,5.03017595063625e-13,0.0604616032522217
"X122.2",1.41598844497172e-17,0.00229920545978893,0.00977149715109749,3.34622902440931e-13,0.0234537138938743,3.20747740045614e-14,2.39243087693842e-20,2.10451306923261e-11,1.90792831670414e-17,2.54913799019064e-26,9.9925719603285e-13,3.93964146270777e-05,6.06273717470943e-14,1.58606431685784e-12,4.23853221080323e-33,0.227863657381256,3.87874479148452e-07,4.91696568128195e-09,0.0486996301594208,1.07762093106415e-10,2.04281656538564e-27,0.00159220997620808,2.15151571099586e-17,0.0109107230658063,6.25328931800157e-28,1.08536844095698e-25,0.393129018889825,1.01622522749911e-20,4.65170872430325e-27,1.10406149490978e-17,2.39678219061202e-13,0.00213949926705045,1.75892964877893e-47,1.77311556562817e-15,1.36600948838769e-17,1.27195079059621e-26,3.73298388496714e-23,5.93745181748478e-15,7.02965457444793e-24,0.261432719627477,4.97450977636475e-31,2.9373815647715e-24,7.40473709456419e-24,6.86443548763875e-09,2.16050211908293e-15,1.18640674866636e-11,4.33662056859623e-06,1.1026893170874e-11,2.50865021541087e-12,0.109823373994229,0.000306709722197602,4.03570159011696e-09,5.2221034789677e-12,0.00012069346040691,5.46417551075829e-08
"X111.1",5.51445141063383e-38,0.0700783800579812,1.91260560527053e-26,5.1897471300775e-26,0.00141025536422391,1.85634701805209e-33,1.13278419655823e-30,4.76528827523761e-25,4.72932339805866e-14,5.74542390078427e-41,0.0209362753531005,2.69395221190721e-11,2.11518227910731e-23,1.64824229013501e-23,4.36116316467407e-46,0.136477673014317,3.08038206510529e-37,7.1549677639364e-27,0.0561716303495217,1.02309307245068e-15,4.45208537200146e-43,8.31415135828025e-24,0.00832554969375929,0.00698744911271021,1.53815040811354e-16,2.0791571646778e-19,0.264559930442371,2.13945162459264e-25,6.38915307533833e-15,9.9125586535872e-19,7.45531252214353e-06,0.00255727590394249,3.88963683596253e-35,1.36345500808861e-29,1.1016953394386e-17,3.94797973550388e-21,4.89451698086046e-19,1.35808296625074e-21,1.68474113451939e-21,0.062526246996274,1.02973914699375e-27,3.32992939029483e-06,6.03892548819862e-27,4.96714978080455e-41,1.71569553527156e-21,1.02572003132327e-25,2.85749967127466e-11,3.0016076439225e-11,4.48366738341752e-33,0.266210247719549,1.95759291107367e-06,9.12119969336662e-11,3.52011748441554e-07,0.121265363455106,3.39906139065969e-18
