"","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","r18","r19","r20","r21","r22","r23","r24","r25","r26","r27","r28","r29","r30","r31","r32","r33","r34","r35","r36","r37","r38","r39","r40","r41","r42","r43","r44","r45","r46","r47","r48","r49","r50","r51"
"X105.3",1.67206840428816e-15,1.72217463810831e-05,2.35579858978123e-21,3.37712651599248e-34,2.07874052316601e-29,1.23110571508171e-20,1.86582790383508e-10,5.86280247265941e-16,1.4799523447316e-20,6.36680702954783e-09,1.59508414935195e-11,7.54918980903742e-28,0.132187968069214,4.15212858117033e-16,1.63939069783936e-14,1.27710490421646e-22,2.66040895011737e-08,0.330324180754604,0.0198961514276105,6.96291725031119e-13,3.23513467079835e-31,0.0685263197233045,2.28032412267482e-05,3.18674255830106e-06,7.30375191185607e-11,0.000277965573791223,8.68452341700793e-23,1.08995314879763e-15,6.40857800051319e-20,3.18387288488228e-11,4.80954271364289e-08,4.94203205896002e-05,1.50575307377635e-14,2.42983460615482e-09,0.20573776253999,4.8859532827045e-05,1.12092391012305e-20,1.1550911738053e-09,0.0140273191728345,3.71345579796822e-22,0.0177131173201723,2.40613990457988e-33,0.00412769976335451,0.0062442218317423,1.71790506434601e-12,1.32692957971147e-05,0.000985297511836059,1.04684147244719e-27,2.13388361305829e-14,2.65363835794569e-28,1.03592785145828e-22
"X63.2",4.37576565976814e-08,1.41122713997491e-07,7.94364587630759e-12,5.04464804135938e-27,2.25075276411419e-28,2.90467055777256e-24,1.41887175948759e-06,6.05244089530476e-10,2.2042218663924e-38,1.05086283573353e-07,2.00822712507855e-11,3.27181834603152e-06,0.0985279330321911,1.4053503582299e-18,3.47286366875294e-17,8.4965951679522e-13,9.52904492918665e-14,0.145718249894189,0.0250691038060022,4.92784523024038e-15,8.68818048186904e-23,0.0754640429371485,4.68642080951462e-08,1.75750701954188e-08,1.24972261496603e-05,2.93668499488295e-17,2.15297741982949e-10,0.036951718564046,7.96359729356383e-15,3.54087370726414e-08,5.64652408495454e-17,0.00010601927458884,0.000900977618709903,1.1251204056173e-05,0.368400888929274,6.41217402193442e-16,2.88640947782506e-21,1.63970688982744e-16,0.0438902014372917,2.80826741826339e-18,0.00742315113445102,5.38856375648859e-11,0.00246445506088274,4.24845578606387e-20,5.55222993404201e-15,7.61664385263753e-10,4.93948173714723e-05,4.4425988762369e-15,1.38247527217357e-11,1.2219472035096e-36,7.70901320780929e-09
"X73.1",6.14873216714297e-08,1.17860172842578e-14,7.08993385778184e-17,0.0454548039284955,2.79450017917257e-15,6.74926982894114e-22,5.69516496768749e-29,8.71951045212906e-17,2.30309544483646e-11,2.86329283099579e-41,5.47532717766311e-09,3.02215972918474e-12,0.0194608486855692,6.98510302084231e-24,0.00973365714723206,4.20575359959961e-11,3.81939842736215e-09,0.0452317467372468,0.0221675299244527,0.00368513095328585,3.14412730800092e-09,0.0545706481532542,5.57520176715229e-05,3.61607601320535e-11,5.01874726758001e-16,1.99903872395e-37,1.32908029265728e-27,0.070247279080349,8.43089406446756e-07,7.20325971706738e-15,5.04149250252955e-24,1.03039505112405e-14,2.88626713870953e-20,1.06852837329049e-24,0.40442878910576,9.25960812071589e-27,7.20114675282673e-17,4.8010620103529e-10,0.125903661394686,4.32611212553626e-14,0.0119100703946567,0.0138648673287387,4.48588130247707e-19,7.82709710537961e-22,2.26709787497357e-12,7.1045955019739e-24,0.00113053691843672,1.28757141125573e-22,8.8460853544468e-16,8.5342261132485e-13,8.96035942872557e-13
"X106.2",1.59425420464211e-13,0.0162284654135574,0.000593841886196296,0.182886900825786,1.63722054437843e-19,1.25735353923575e-34,4.59195936384359e-14,2.60946697592484e-18,0.00049510637735978,3.08921619581695e-33,7.64036531399138e-14,3.9676666529285e-13,3.00045058680502e-42,4.59217806854373e-08,0.0134152780612861,1.03377198296159e-06,0.00610575358483606,0.0190723270966493,0.0315434377294549,1.69723885162223e-07,0.000385981878457445,0.0202496358868308,0.000737450736183951,0.0124432890822715,4.8340081728101e-25,3.59949463447732e-32,3.47973170505208e-27,0.00991839406782723,7.33911735108374e-05,5.37770084830927e-18,9.58007314294287e-20,4.11558417803446e-26,7.45358682711004e-12,1.9673697792733e-30,0.303032328720912,1.36211920509178e-17,6.43329677270701e-12,0.00744393298367735,0.228163933421436,3.207414688168e-17,0.0106513463403256,3.54974985985001e-07,2.25193565946878e-19,4.37275577305682e-11,4.57937427039326e-20,1.87812697128351e-21,1.51046219723026e-07,1.31064151390857e-31,2.65948629325044e-22,4.66976367846343e-06,4.36209682714022e-16
"X127.4",3.54142092241182e-19,2.87069255209093e-12,0.0230758269341566,0.203207218254608,8.77011310698033e-21,0.0316335738263154,1.4666968545061e-12,8.2531134884957e-21,1.95696810336187e-24,1.17753423854794e-30,6.18542440933604e-09,3.62361798698083e-17,4.20055761237301e-45,6.79547412146959e-19,0.0692029686806815,5.60032104731581e-19,1.32644964589085e-14,0.0350641783937345,0.0238538761573781,1.08380176336276e-44,8.01514724934572e-13,1.20581221187681e-05,2.40240215318869e-05,0.0169398386453606,1.73368481234177e-23,5.37658098283847e-24,1.0661159415457e-13,2.18351863618412e-50,2.0070185613787e-24,5.47701731895628e-26,5.77816915956831e-16,2.29899443231749e-14,8.37343876921311e-16,4.3564417043924e-23,0.145555456720804,1.59255964766716e-21,2.19868665292867e-22,3.20568232634085e-20,0.336881811658762,1.84241599067074e-18,3.21139179882643e-05,4.42820442083937e-35,1.9485057459821e-13,3.4816364435328e-20,7.00663788890201e-30,0.000164590159368921,8.4299062889579e-81,3.65706907640994e-19,2.81806448359482e-25,2.24271053741114e-05,2.37853558055873e-12
"X64",1.10630823819174e-22,2.25873765732206e-12,0.016503772467106,0.0693362585415592,3.96292741791883e-23,0.148660553651754,2.362886991733e-23,1.30233095015373e-14,8.0700491517552e-48,3.37385901741095e-31,2.57040685153125e-11,2.32732302878781e-16,1.94238271281303e-22,2.03191558157358e-17,0.184372310577599,1.50931193740395e-32,7.52617841829268e-22,0.0377496894037986,0.0228247148296441,2.2251098964176e-32,0.00570259929101587,1.39470974743311e-06,1.96701792327209e-20,1.70811068876674e-24,8.94022533524695e-16,1.01113086711453e-29,3.86848671982042e-28,7.15262259385004e-31,7.51267825061944e-20,1.26886166274405e-24,2.76239799036069e-30,5.31405685509285e-11,9.13150522674191e-37,2.31251090115074e-15,0.0637500248247289,8.9564901839203e-42,3.7268887024238e-17,1.99704718795355e-28,0.335209419539807,1.34689584680557e-24,4.49149468370264e-11,1.20884921846109e-24,2.21433228805143e-08,5.31193807209672e-07,1.48580337331044e-23,9.70193505632662e-14,2.89306835778173e-84,1.25981534725747e-21,1.32336877327524e-19,8.06076615739799e-17,1.34419758106346e-25
"X83.3",9.61428500564315e-09,0.00913916893407851,6.7721467006552e-10,8.06365941664168e-34,8.35524330334193e-22,0.122030369587755,3.46724384710637e-24,1.40886603007228e-11,1.06976220942287e-18,2.45511969324263e-27,5.83906155617144e-05,4.26122157701948e-21,2.47596397679427e-11,6.61276677319449e-13,0.310899953473413,1.49509536195315e-11,7.81396968367069e-19,0.0378400425123252,0.0238522020088563,6.17267478046871e-12,0.0659872683159547,7.70228155152761e-05,6.11116992038571e-08,1.00787206646734e-14,5.07036731158153e-21,9.54532030566422e-34,3.12466237055495e-26,1.47982178221938e-10,8.03605321514315e-16,0.0021386066210062,1.21963922022148e-22,4.03254843514712e-18,1.43251624225921e-21,1.01402547204852e-18,0.0164820398638811,9.7025134764963e-30,2.54232339454386e-12,2.39122420493137e-07,0.249577044326093,1.34788717772024e-20,0.0017855597563492,3.65312834051197e-05,1.90328413676204e-08,3.85802186111744e-14,8.78662914817081e-18,8.74806176730426e-17,0.0140505279193147,1.10202698227421e-14,7.11452438054008e-29,2.81757337960766e-18,3.13764943034157e-23
"X176",1.56726963704206e-08,9.36490610895549e-44,4.76429013994269e-29,6.12934588131044e-23,2.7360834417035e-35,1.82349914283438e-05,1.79617782592951e-13,4.14216157101497e-14,0.0150445304595041,1.48308481848495e-25,1.31846729342553e-08,1.63936830910655e-17,1.20907836536627e-06,6.14591334370892e-14,0.336389652825555,0.0379715452548347,6.93481294214895e-29,0.0455663473582764,0.0105475632570351,5.37197451076824e-13,0.146137201220114,2.8418160158188e-05,0.00162352484205874,4.21268868403363e-09,2.4980470249818e-19,2.19454635319286e-41,9.25626906979516e-11,2.24006879094124e-12,4.3094516801274e-09,0.0100989291550512,6.81781279722389e-14,1.20934046368524e-27,0.00686341771234501,1.6099312534492e-26,2.74473866554007e-08,0.000514443976161763,2.28983797164064e-20,0.00902526755993597,0.137975384687631,1.15147124173237e-14,0.0153935654098125,6.72428063015981e-42,2.0521537494285e-18,3.67602875325308e-21,4.43695153737653e-24,6.53858234040706e-33,0.0509329349476872,2.57745655581615e-15,8.10580819854527e-25,9.49594259230135e-21,2.36079012714981e-20
"X164.1",0.00787507504904313,1.85656151619757e-05,1.59540140111173e-19,1.28087681009812e-06,3.54904721951105e-21,2.1800848371048e-46,3.53604606235552e-06,4.37198794224166e-19,0.0311597986940299,1.89100971799496e-16,1.49209011522441e-10,1.38166834704195e-07,1.41377436024443e-31,6.60078187574238e-20,0.25527371897093,0.10057476462347,5.44046543698059e-28,0.0459734627389915,0.0147934870183803,1.85478492366046e-24,0.233106740833782,1.60316551927764e-13,8.06067728393486e-07,1.28824341804427e-15,1.41209024914778e-11,2.88233045020174e-18,2.34513129554142e-07,4.12371244806586e-07,0.00444120551739027,0.00204758045415788,1.58647565090182e-08,1.05797379792945e-07,0.0185819907128258,3.78648423351175e-24,3.2499750269357e-17,0.00247628133082645,1.11598122539544e-25,5.72737340182507e-13,0.0537659083860828,1.67334530923249e-16,0.0220611219775596,1.23889694070536e-17,5.20338570379806e-09,4.96050910385514e-11,1.74024504087123e-17,6.56480098330345e-28,0.014361778126048,7.84807018641679e-25,1.7064622727455e-08,3.69208864957993e-24,1.75890980579876e-08
"X113.3",3.43094207371546e-18,0.106174856767684,0.00286351290777814,1.40672607598299e-11,0.00216381044160521,3.89255617210921e-23,1.06645335658855e-17,1.06196749478372e-25,8.38188338660819e-05,3.12362239506542e-06,0.00443237470536436,0.0039746225708993,2.26024678872563e-35,0.0069794091523782,0.108152717897775,0.156411011274537,4.42820606123493e-27,0.0615175853092535,0.0221345366929757,1.94523418562457e-23,0.312541423192143,1.08097679464521e-21,4.04391893404972e-09,2.65288369649781e-24,1.10441119483379e-14,1.03323993784885e-15,2.83107559650437e-23,0.00432789756466025,9.05368243410438e-10,7.84630927637609e-30,6.23613303521276e-08,0.0149340710255457,5.46917336764288e-19,5.05821614284654e-21,7.2665853631408e-15,5.22799240340004e-16,1.74963902749682e-13,6.39944336999605e-15,0.00805181225730922,5.4285142367573e-07,0.00487363105461219,0.00468636513313355,2.48075450623295e-11,1.13757412271922e-12,2.13504685444578e-15,1.15622854244149e-20,5.52380510383042e-33,1.08204012169339e-25,2.80408843455199e-11,3.70839169840302e-22,1.2701925637871e-07
"X134.1",4.85538740226804e-13,0.197807147597933,0.0190628740429549,7.27964919036674e-13,0.0016441915958754,0.00969495803664749,6.4579139507833e-31,7.99232319826595e-17,1.48164042269452e-30,3.95095599136637e-27,2.05118116980305e-07,9.92925536406434e-05,7.91395252872997e-11,0.00712962603492469,0.00382775880849351,0.167224848666264,3.90948899779198e-32,0.0414865275383999,0.00576494026536326,4.45459489290475e-24,0.339710563576387,8.2027049618887e-14,4.97127593914133e-13,9.05992066725771e-14,5.13075155075248e-36,1.82375367787046e-37,1.50248573459483e-29,5.82127229207071e-17,1.27378189411911e-27,4.89994976136372e-36,2.94178367531177e-12,1.37019659291285e-15,9.17190696413299e-21,2.54492613138947e-17,0.00741254259939803,2.66460118018018e-25,1.43554435405499e-18,6.02268158458055e-12,6.95903992269438e-16,2.07436707286593e-28,2.82216289174643e-14,0.00652407295078868,2.02773252550425e-19,3.84441936247561e-05,3.4176282787742e-20,0.0417915805101751,1.96544236349961e-29,7.7226957752249e-28,1.45528850089116e-30,0.00720820211011993,1.75915487427252e-32
"X119.3",0.00278813800849167,0.0607578488223487,0.0251959886797158,3.67176980926223e-19,0.00693256008799189,0.0270660693619886,1.80500922305123e-22,2.1329873481341e-12,4.93300101535098e-32,1.79583652174416e-41,2.3475768534281e-17,6.37499322067151e-24,9.41409340321179e-12,2.60296471673332e-15,3.58294606052462e-25,0.125149340086735,4.02950082036367e-24,0.0131813026864053,0.000655262423877778,8.72142814922314e-28,0.306646821944373,6.82573930280017e-08,3.78504000373786e-21,1.57442118886243e-10,5.12853159009869e-36,2.60955493731954e-35,2.19394692428667e-32,4.63152840250591e-26,1.40340989361288e-22,0.0130237233757354,1.99796595341499e-23,1.40027829383123e-21,4.09961318600898e-17,1.11610279947205e-14,0.0148065318107341,1.00174520964442e-21,8.20199089804481e-25,1.57349049063156e-08,9.01651055430617e-24,4.41773031998366e-36,8.82420477967796e-17,0.0122009863618653,8.35829763566678e-06,0.0130447407474114,2.66168613736229e-15,0.189116667915663,2.10031433096436e-21,3.93236913351598e-16,3.70269075330965e-23,0.026406046885736,7.98947874193116e-33
"X161.2",0.0568038073351774,6.55682978864759e-31,1.73298735314557e-06,1.02877080996569e-35,0.0919772870366686,5.93921623086118e-42,4.93018666121434e-24,1.93693784398044e-25,1.817134568572e-48,2.89746659035313e-66,2.69786998395522e-17,1.64295021265926e-32,3.69245023022047e-32,4.11843823751255e-31,6.81440925836647e-09,1.76732276323733e-30,1.70282240683035e-20,0.0971002378131492,0.0045708019262704,9.23066183290518e-47,0.00268779034094263,0.243235727705805,1.48902811726226e-34,5.38923525594649e-28,1.46101413781043e-34,6.20075933925801e-35,3.02017491898229e-42,1.3586662551403e-33,8.84772726313664e-21,1.49714597650244e-33,1.30333905427719e-28,0.000460623631223835,8.33466647475236e-36,2.04553196057617e-38,2.01374947958062e-31,3.23729969820635e-26,1.83079592855029e-42,1.75803115841225e-31,3.53882802812679e-38,7.10565203376634e-36,1.45970588111959e-22,2.21282925822592e-21,1.18712883637864e-21,5.54830406753341e-22,1.51699117966113e-38,0.111087805021083,2.17517373860421e-27,3.10030530773386e-30,4.34307829062398e-35,0.284659821172435,5.34315678355861e-32
"X143.2",0.00163163059914977,0.078055754965183,4.03729048704746e-07,4.30209552183428e-30,0.0856719163566578,1.1224762305314e-35,2.04919776979159e-21,3.69620597565106e-27,1.14865921718609e-05,1.4533447020675e-19,5.58771945075785e-16,1.10186407307535e-12,2.56947440882385e-36,7.45791944378795e-13,1.38805103984325e-21,7.39083086612096e-29,1.70203467961679e-19,0.176148746926644,7.45248489111974e-19,4.98143269596186e-28,2.00508227180013e-07,0.276888694680199,1.75101467298096e-34,3.90155709878367e-05,3.96575715143484e-36,1.10567638041956e-33,4.73108922053731e-08,5.72036748633912e-24,3.97206140092236e-36,6.64835941963322e-15,1.54503570319583e-25,1.06296880941165e-25,2.50216191234063e-25,6.61883857682097e-19,2.15611789532252e-34,1.85475344423075e-37,4.09561455432989e-27,2.30760414337682e-25,4.61859451518159e-23,2.02875558501635e-34,5.32264431308678e-50,0.00032893985889471,2.80396113762467e-24,2.93664828795347e-20,4.04596371960624e-25,0.00830903021092609,2.68921732609567e-24,8.87348286740489e-19,1.64352932234659e-23,0.275851876042122,5.93532644373987e-32
"X165.1",8.55863993111353e-14,0.0343131675717918,1.75734406772003e-10,4.91733278712493e-11,0.053317225908882,1.28827892219251e-13,4.81281824700299e-10,1.83924442754163e-13,0.00608114668775452,2.77872437962709e-06,1.18029788303473e-15,9.46263407242436e-08,1.44389352061255e-20,2.35054849272585e-10,3.69302252648185e-14,1.75374222261517e-14,9.67974173591202e-13,0.267740640831408,3.33573260412083e-19,6.3904855481491e-15,0.0098287418318545,0.296208074698183,1.24467637517451e-22,0.0010271095822816,3.50977482143466e-10,7.62685341243289e-20,0.000367746598601674,1.85191165139975e-18,2.73047227158462e-12,0.000102911264569714,1.50998668140082e-18,2.61225363325462e-11,3.43083562917835e-14,1.96166027795252e-12,8.66658071488762e-22,6.98063522917176e-17,2.56231334728379e-09,2.12925427210603e-10,9.85808597128481e-10,8.38850460944516e-18,1.00041191111129e-19,0.023345568567751,5.53907081914064e-17,7.87152122563608e-13,3.16744596658478e-16,2.68914502500784e-18,4.62574755174922e-09,1.39089322529725e-06,2.16947901766563e-19,0.17363305267551,2.37270566577498e-11
"X129.3",1.60107643936802e-05,0.00178529857125419,0.00511359583298617,4.65037525396562e-15,0.030951651547336,0.00861105757341434,2.88379622289929e-24,2.91934742408151e-09,7.83547748197368e-05,0.00233694968455333,3.15224024246098e-16,3.80596568894009e-13,0.0158855769958415,1.98823943555925e-14,6.66029242139284e-12,7.0175796194109e-09,9.78973153977178e-14,0.308954233291049,4.02579256963241e-05,0.00064381198247977,0.00547643292774849,0.306859254531257,1.74936616271219e-09,6.70976673257873e-12,1.0629745572247e-14,0.00321593928417293,4.40051369082829e-08,1.01738610657856e-10,4.76962587807927e-06,0.000717135798952093,8.93071899072979e-18,0.0016698182474194,2.8510558129237e-19,7.62957403764405e-16,0.0338864642109673,1.74918401485774e-15,3.81149726389014e-16,5.04856671069403e-08,0.00382218689891282,5.09733216237642e-09,0.00335157008971169,0.015551757681164,1.2917900107053e-10,0.00505297777125902,6.87931854779722e-17,0.00229390001416107,2.08289484036125e-05,0.000300555412673804,0.00189962266914029,0.0763548832937151,1.11159830061256e-12
"X94.3",1.38219116086851e-08,1.23308846462893e-08,3.11125151224496e-21,7.60652256260564e-39,0.0079329261939228,1.14145229211179e-07,2.61231909928998e-27,2.74447776623169e-12,1.2357017288023e-17,0.0025740067484049,2.98034274731005e-14,3.3747586509031e-16,0.0374509070514498,8.33381494397013e-26,2.94862022552984e-30,1.6301835636885e-10,3.28655450029083e-13,0.251307076462534,1.24374562143234e-05,6.37819636515022e-06,1.85792551385884e-16,0.32071444139826,2.24433999959263e-15,2.59347596492718e-14,1.2268421864629e-17,1.85415871193502e-07,2.33041719140935e-11,0.00233685022351396,9.91016149672901e-10,0.00236598811682164,8.18455460822143e-11,2.10030036384171e-12,1.42131629090752e-16,0.00529453271702639,0.135161708017255,0.00312670641834232,2.10305006836967e-26,1.09586542133156e-05,0.0310888772054362,2.29827160531145e-15,0.0116748338724019,1.03736709491954e-19,7.73679906316301e-11,0.00218761837726051,1.33626482055987e-05,4.45766932153878e-06,3.20152250293681e-05,3.39405786366919e-25,0.00212251768009508,6.16285041388631e-21,8.17257898881838e-17
